ite,Acuracia,tExecS,MediaAcCumulativa,MediaTCumulativa
1,79.83498935415189,0.5006120204925537,79.83498935415189,0.5006120204925537
2,79.83498935415189,0.2747282981872558,79.83498935415189,0.3876701593399048
3,79.84386089425124,0.29494309425354,79.83794653418501,0.3567611376444499
4,79.84386089425124,0.2230434417724609,79.83942512420157,0.32333171367645264
5,79.83498935415189,0.2092533111572265,79.83853797019164,0.30051603317260744
6,79.84386089425124,0.267902135848999,79.83942512420157,0.29508038361867267
7,79.83498935415189,0.2524490356445312,79.8387914427659,0.2889901910509382
8,79.83498935415189,0.2647573947906494,79.83831618168914,0.2859610915184021
9,79.84386089425124,0.3023505210876465,79.83893226086269,0.28778213924831814
10,79.83498935415189,0.2889423370361328,79.83853797019161,0.2878981590270996
11,79.83498935415189,0.2407934665679931,79.83821536873346,0.2836159142580899
12,79.84386089425124,0.3998517990112304,79.83868582919327,0.2933022379875183
13,79.83498935415189,0.2077579498291015,79.83840148495932,0.2867219081291786
14,79.83498935415189,0.2337012290954589,79.83815776133022,0.28293471676962717
15,79.83498935415189,0.2213251590728759,79.83794653418501,0.2788274129231771
16,79.84386089425124,0.2630329132080078,79.83831618168915,0.277840256690979
17,79.84386089425124,0.2467997074127197,79.83864234125163,0.276014342027552
18,79.84386089425124,0.2345063686370849,79.83893226086272,0.2737083435058594
19,79.83498935415189,0.2568275928497314,79.8387247394569,0.27281988294501053
20,79.84386089425124,0.275789737701416,79.83898154719661,0.27296837568283083
21,79.83498935415189,0.21608567237854,79.83879144276591,0.27025967552548363
22,79.84386089425124,0.2230091094970703,79.8390218723789,0.26811192252419214
23,79.83498935415189,0.2079176902770996,79.83884654549945,0.26549478199170984
24,79.83498935415189,0.3079144954681396,79.83868582919331,0.2672622700532277
25,79.84386089425124,0.2092196941375732,79.83889283179563,0.26494056701660157
26,79.83498935415189,0.2452456951141357,79.83874269804011,0.2641830719434298
27,79.84386089425124,0.2277524471282959,79.83893226086273,0.2628337895428693
28,79.83498935415189,0.2298054695129394,79.83879144276591,0.2616542066846575
29,79.83498935415189,0.3219192028045654,79.83866033626197,0.2637323099991371
30,79.84386089425124,0.2507786750793457,79.83883368819494,0.2633005221684774
31,79.83498935415189,0.2541909217834472,79.83870967741936,0.26300666409154094
32,79.83498935415189,0.2164459228515625,79.83859341731724,0.2615516409277916
33,79.84386089425124,0.2316761016845703,79.83875303783039,0.2606463215567849
34,79.84386089425124,0.226823091506958,79.83890326890159,0.25965152067296643
35,79.83498935415189,0.2408754825592041,79.83879144276587,0.2591150624411447
36,79.83498935415189,0.2404508590698242,79.83868582919325,0.25859661234749687
37,79.83498935415189,0.2236683368682861,79.83858592446241,0.2576526049021128
38,79.83498935415189,0.3068358898162842,79.83849127787528,0.25894690187353836
39,79.83498935415189,0.2638640403747558,79.83840148495929,0.2590729823479286
40,79.83498935415189,0.2188260555267334,79.83831618168911,0.25806680917739866
41,79.84386089425124,0.2468421459197998,79.83845141858086,0.2577930369028231
42,79.83498935415189,0.3179121017456054,79.83836898847541,0.2592244432086036
43,79.83498935415189,0.247370958328247,79.83829039232835,0.2589487807695256
44,79.83498935415189,0.2878563404083252,79.83821536873342,0.25960577076131647
45,79.86160397444996,0.2605671882629394,79.83873511552711,0.25962713559468586
46,79.83498935415189,0.2483777999877929,79.838653685932,0.259382584820623
47,79.83498935415189,0.2787957191467285,79.83857572142604,0.25979563023181673
48,79.83498935415189,0.257936954498291,79.83850100544116,0.2597569078207016
49,79.83498935415189,0.2368395328521728,79.83842933908831,0.2592892062907316
50,79.83498935415189,0.222783088684082,79.83836053938958,0.2585590839385986
51,79.83498935415189,0.2235815525054931,79.83829443771825,0.2578732499889299
52,79.84386089425124,0.2024869918823242,79.83840148495928,0.25680812964072597
53,79.83498935415189,0.2845895290374756,79.83833710513271,0.25733230698783444
54,79.83498935415189,0.2286312580108642,79.83827510974417,0.2568008060808535
55,79.83498935415189,0.2006506919860839,79.8382153687334,0.2557798949154941
56,79.84386089425124,0.3108346462249756,79.83831618168908,0.25676301547459196
57,79.83498935415189,0.2814126014709472,79.83825781629369,0.25719546435172097
58,79.84386089425124,0.2196614742279052,79.83835442108607,0.25654832659096555
59,79.83498935415189,0.2336862087249755,79.83829738605328,0.2561608330678132
60,79.83498935415189,0.3886106014251709,79.83824225218827,0.25836832920710245
61,79.83498935415189,0.2356441020965576,79.83818892599093,0.25799580089381485
62,79.83498935415189,0.2545030117034912,79.83813731999354,0.2579394655842935
63,79.83498935415189,0.2606153488159179,79.83808735228176,0.2579819399213034
64,79.84386089425124,0.2335333824157714,79.83817756387504,0.25759993121027946
65,79.83498935415189,0.2808663845062256,79.83812851449467,0.2579578766456017
66,79.84386089425124,0.2308433055877685,79.83821536873342,0.2575470498113921
67,79.83498935415189,0.2989027500152588,79.83816721926205,0.25816429906816624
68,79.84386089425124,0.2348172664642334,79.8382509497766,0.2578209603534025
69,79.83498935415189,0.2273082733154297,79.83820368027479,0.2573787474977797
70,79.84386089425124,0.2014548778533935,79.83828449761731,0.2565798350742885
71,79.83498935415189,0.2163751125335693,79.83823808714597,0.2560135713765319
72,79.83498935415189,0.3008391857147217,79.83819296585438,0.2566361493534512
73,79.83498935415189,0.2657392024993896,79.83814908076256,0.25676084871161475
74,79.84386089425124,0.2353651523590088,79.83822626743134,0.25647171767982274
75,79.84386089425124,0.2358646392822265,79.83830139578893,0.25619695663452147
76,79.83498935415189,0.2924978733062744,79.8382578162937,0.25667460027493927
77,79.83498935415189,0.2219748497009277,79.83821536873343,0.2562239541635885
78,79.83498935415189,0.2638490200042724,79.83817400957211,0.25632171141795623
79,79.83498935415189,0.2548987865447998,79.8381336974782,0.2563036997107011
80,79.84386089425124,0.2178349494934082,79.83820528743786,0.2558228403329849
81,79.83498935415189,0.2286233901977539,79.83816558455779,0.25548704465230304
82,79.83498935415189,0.26198410987854,79.83812685004064,0.255566277155062
83,79.84386089425124,0.2662646770477295,79.83819593491064,0.25569517353931104
84,79.83498935415189,0.2686002254486084,79.83815776133018,0.25584880510965985
85,79.83498935415189,0.2628726959228515,79.83812048595162,0.2559314391192268
86,79.83498935415189,0.2437794208526611,79.83808407744232,0.25579013658124344
87,79.83498935415189,0.2519223690032959,79.83804850591024,0.25574567948264637
88,79.83498935415189,0.3285810947418213,79.83801374282207,0.2565733546560461
89,79.83498935415189,0.2565200328826904,79.8379797609269,0.25657275553499714
90,79.83498935415189,0.2284755706787109,79.83794653418495,0.2562605645921495
91,79.83498935415189,0.232145071029663,79.83791403770107,0.25599555916838596
92,79.84386089425124,0.2668285369873047,79.83797867744619,0.25611330892728723
93,79.84386089425124,0.2278132438659668,79.83804192708925,0.2558090071524343
94,79.83498935415189,0.2881052494049072,79.83800945290906,0.2561525841976734
95,79.83498935415189,0.2379302978515625,79.83797766239583,0.25596077065718803
96,79.84386089425124,0.2274336814880371,79.83803894606099,0.2556636134783427
97,79.84386089425124,0.2248940467834472,79.83809896614544,0.25534640145056026
98,79.83498935415189,0.2388463020324707,79.8380672354108,0.2551780330891512
99,79.83498935415189,0.3004992008209228,79.83803614570111,0.25563582266219936
100,79.83498935415189,0.25795578956604,79.83800567778562,0.2556590223312378
101,79.84386089425124,0.2858436107635498,79.83806365022588,0.2559578796424488
102,79.83498935415189,0.221811294555664,79.83803351006829,0.2556231092004215
103,79.83498935415189,0.244889497756958,79.83800395515648,0.25551889938058203
104,79.83498935415189,0.2311940193176269,79.83797496860838,0.2552850063030536
105,79.83498935415189,0.2132925987243652,79.83794653418498,0.254885078611828
106,79.86160397444996,0.215287446975708,79.83816971758371,0.2545115160492231
107,79.83498935415189,0.4413976669311523,79.83813999456099,0.25625811559017575
