"ite","Acuracia","TExecS","MediaAcCumulativa","MediaTCumulativa"
1,0,8.15600872039795,0,8.15600872039795
2,0,9.70779299736023,0,17.8638017177582
3,0,8.75302839279175,0,26.6168301105499
4,0,8.92030501365662,0,35.5371351242065
5,0,8.79196953773499,0,44.3291046619415
6,0,9.94506692886353,0,54.2741715908051
7,0,8.84250211715698,0,63.116673707962
8,0,9.44698119163513,0,72.5636548995972
9,0,10.5668423175812,0,83.1304972171783
10,0,10.8929798603058,0,94.0234770774841
11,0,9.50796842575073,0,103.531445503235
12,0,10.8106169700623,0,114.342062473297
13,0,8.80853128433228,0,123.150593757629
14,0,8.78221487998962,0,131.932808637619
15,0,8.91348147392273,0,140.846290111542
16,0,8.80609059333801,0,149.65238070488
17,0,8.54969048500061,0,158.20207118988
18,0,10.3957006931305,0,168.597771883011
19,0,9.35820317268372,0,177.955975055695
20,0,9.24382877349854,0,187.199803829193
21,0,10.5397448539734,0,197.739548683167
22,0,9.19126963615417,0,206.930818319321
23,0,9.1883065700531,0,216.119124889374
24,0,9.54523015022278,0,225.664355039597
25,0,8.57341122627258,0,234.237766265869
26,0,9.87267804145813,0,244.110444307327
27,0,9.53150057792664,0,253.641944885254
28,0,8.82281947135925,0,262.464764356613
29,0,9.81787276268005,0,272.282637119293
30,0,9.64372515678406,0,281.926362276077
31,0,8.41192173957825,0,290.338284015656
32,0,9.92363953590393,0,300.261923551559
33,0,9.17339897155762,0,309.435322523117
34,0,11.5821578502655,0,321.017480373383
35,0,10.0304796695709,0,331.047960042953
36,0,9.6433219909668,0,340.69128203392
37,0,9.30373120307922,0,349.995013237
38,0,9.23294806480408,0,359.227961301804
39,0,8.91720008850098,0,368.145161390305
40,0,8.70520162582397,0,376.850363016129
41,0,8.47698473930359,0,385.327347755432
42,0,8.60506272315979,0,393.932410478592
43,0,8.7748908996582,0,402.70730137825
44,0,9.03552532196045,0,411.742826700211
45,0,9.85434103012085,0,421.597167730331
46,0,8.70366930961609,0,430.300837039948
47,0,9.45199728012085,0,439.752834320068
48,0,8.82163214683533,0,448.574466466904
49,0,8.65825152397156,0,457.232717990875
50,0,8.64871072769165,0,465.881428718567
51,0,8.75170111656189,0,474.633129835129
52,0,9.37920665740967,0,484.012336492538
53,0,9.69102549552917,0,493.703361988068
54,0,9.31152534484863,0,503.014887332916
55,0,8.58056950569153,0,511.595456838608
56,0,9.81170129776001,0,521.407158136368
57,0,8.94419479370117,0,530.351352930069
58,0,9.83999419212341,0,540.191347122192
59,0,11.1067998409271,0,551.29814696312
60,0,9.22140312194824,0,560.519550085068
61,0,9.18922424316406,0,569.708774328232
62,0,9.27920007705688,0,578.987974405289
63,0,8.67718911170959,0,587.665163516998
64,0,9.65364384651184,0,597.31880736351
65,0,8.85045027732849,0,606.169257640839
66,0,8.56338667869568,0,614.732644319534
67,0,9.07801675796509,0,623.810661077499
68,0,9.31304526329041,0,633.12370634079
69,0,9.22663116455078,0,642.350337505341
70,0,8.92405152320862,0,651.274389028549
71,0,9.61187219619751,0,660.886261224747
72,0,9.14174938201904,0,670.028010606766
73,0,8.74345946311951,0,678.771470069885
74,0,8.55379867553711,0,687.325268745422
75,0,8.75406169891357,0,696.079330444336
76,0,10.1271913051605,0,706.206521749496
